cell_label,brain_section_label,cluster_alias,average_correlation_score,x_section,y_section,z_section,x_reconstructed,y_reconstructed,z_reconstructed,parcellation_index,x_ccf,y_ccf,z_ccf,parcellation_division,parcellation_structure,parcellation_substructure,cfos
1019171907101860131-1,C57BL6J-638850.37,2310,0.560881200431211,4.782966914289053,4.8295166633507165,6.6000000000000005,4.946275858615486,4.687127637780644,6.6000000000000005,179,7.353963734127767,3.1591099860616327,5.104102040527476,TH,LH,LH,1
1019171907102090541,C57BL6J-638850.37,2310,0.591881514550681,5.865971603609337,4.832431448213464,6.6000000000000005,5.876867258461646,4.724546763301315,6.6000000000000005,179,7.375236076030963,3.2235877234317387,6.051328081834365,TH,LH,LH,0
1019171907102100504,C57BL6J-638850.37,2310,0.585377767386305,5.9434587960718,4.674911231470303,6.6000000000000005,6.007136507380101,4.545839208545255,6.6000000000000005,179,7.399257766682796,3.025149583371552,6.183302512308996,TH,LH,LH,0
1019171907101860221,C57BL6J-638850.37,2310,0.537602672107147,4.876678174118193,4.821924677262843,6.6000000000000005,4.974463322454102,4.684774592013499,6.6000000000000005,179,7.3549957957343555,3.157099277555905,5.132299222670907,TH,LH,LH,1
1019171907102100552,C57BL6J-638850.37,2310,0.532643609527042,5.977456622195087,4.686228291676711,6.6000000000000005,6.054298104668501,4.547165964163383,6.6000000000000005,179,7.400802544544613,3.025087118576869,6.2356884788700455,TH,LH,LH,0
1019171907102100498,C57BL6J-638850.37,2310,0.543260814557344,5.912081871001069,4.701515972151276,6.6000000000000005,5.947901939483069,4.581842326841936,6.6000000000000005,179,7.393237909054168,3.0656690949406573,6.118398953144301,TH,LH,LH,0
1019171907102090636,C57BL6J-638850.37,2310,0.557904776246,5.95220364482035,4.843603474288203,6.6000000000000005,5.975031089459864,4.717020582336107,6.6000000000000005,179,7.379165825225011,3.2151123121239404,6.155831317034683,TH,LH,LH,0
1019171907101860797,C57BL6J-638850.37,4839,0.617508582662097,5.233867411687908,4.952403594763699,6.6000000000000005,5.254779589896133,4.8101174889936935,6.6000000000000005,179,7.348045555497873,3.307303407531723,5.414863020885531,TH,LH,LH,1
1019171907101860535-1,C57BL6J-638850.37,4839,0.610233287819459,5.126393444081405,4.846465639333005,6.6000000000000005,5.159181873697288,4.727989437769065,6.6000000000000005,179,7.3549187378149155,3.212120213696317,5.319859485015026,TH,LH,LH,1
1019171907101860642,C57BL6J-638850.37,4839,0.601344026930821,5.159776218455418,4.903330674104466,6.6000000000000005,5.181220095310652,4.784478827646337,6.6000000000000005,179,7.349589795849405,3.2726062696404465,5.347514076594004,TH,LH,LH,1
1019171907101860377-1,C57BL6J-638850.37,4839,0.562921281648061,5.075114731058646,4.768508232378626,6.6000000000000005,5.120134401374555,4.645562491227745,6.6000000000000005,179,7.363961539773599,3.1131774545022166,5.2857514821335965,TH,LH,LH,1
1019171907102090734,C57BL6J-638850.37,4839,0.552886538146687,6.037149021320602,4.850084224219662,6.6000000000000005,6.064027008679556,4.681431030550656,6.6000000000000005,179,7.3852566134357405,3.179931424626152,6.241624985175312,TH,LH,LH,0
1019171907102090712,C57BL6J-638850.37,4839,0.620903473775968,5.836022258069122,5.006594576202473,6.6000000000000005,5.833882539160057,4.866394273203226,6.6000000000000005,179,7.358303471139809,3.379570130043386,6.013983450933743,TH,LH,LH,0
1019171907101860679,C57BL6J-638850.37,4840,0.62171385027359,5.189634678083521,4.90250234000471,6.6000000000000005,5.225713266541955,4.7807206110815805,6.6000000000000005,179,7.350608454417313,3.273274463747169,5.384511154361978,TH,LH,LH,1
1019171907102090613,C57BL6J-638850.37,24574,0.522899182864249,5.8896386988396126,4.876289654801271,6.6000000000000005,5.897593192498809,4.7716241438059495,6.6000000000000005,179,7.370227959923178,3.278121163432793,6.069315728958101,TH,LH,LH,0
1019171907102090501,C57BL6J-638850.37,24574,0.514402152113593,5.92689896933781,4.744929709622824,6.6000000000000005,5.962183544091557,4.625523221781377,6.6000000000000005,179,7.389365057964378,3.110942099567345,6.14303150263935,TH,LH,LH,0
1019171907102090597,C57BL6J-638850.37,24574,0.503241150338321,5.947492271057159,4.807704713256178,6.6000000000000005,5.976059012103028,4.681672276990295,6.6000000000000005,179,7.382722077508072,3.178392575386717,6.149997008853412,TH,LH,LH,0
1019171907102090629,C57BL6J-638850.37,24473,0.527509076463802,5.906030459262979,4.872962171418353,6.6000000000000005,5.917107773894326,4.765794018409645,6.6000000000000005,179,7.371707765030272,3.270660418025311,6.093908636629979,TH,LH,LH,0
1019171907101860428,C57BL6J-638850.37,24574,0.522574763215488,4.991090513555965,4.880962231870625,6.6000000000000005,5.02341514643497,4.758990135502514,6.6000000000000005,179,7.348415487099877,3.238165343538641,5.188463091193063,TH,LH,LH,1
1019171907102090729,C57BL6J-638850.37,24574,0.557656171110808,5.922332372445276,4.946928002455396,6.6000000000000005,5.933640542515145,4.866097661431367,6.6000000000000005,179,7.36109374666466,3.381529889019304,6.1157656617785845,TH,LH,LH,0
1017092617101800311,C57BL6J-638850.38,4925,0.55329697047326,5.938655561951501,4.751144114909731,6.800000000000001,6.117470983662427,4.812048885314454,6.800000000000001,179,7.191296012727015,3.322566821449687,6.294629453224864,TH,LH,LH,2
1019171907101860160-1,C57BL6J-638850.37,3490,0.649428375740317,4.853608834542985,4.787878751974085,6.6000000000000005,4.981558440155903,4.638544099320909,6.6000000000000005,179,7.361164735309668,3.100237604803687,5.145771500706596,TH,LH,LH,1
1019171907102040448-2,C57BL6J-638850.40,5050,0.615745691429747,5.01181178358479,5.017794271840306,7.2,5.024968270449328,4.959499127598538,7.2,179,6.784127285172488,3.4474434195471644,5.190771463612674,TH,LH,LH,2
1019171906101990172,C57BL6J-638850.42,5054,0.51102487435822,5.247416133105294,4.597006683245688,7.6,5.000169443537023,4.956361330637622,7.6,179,6.423125421784306,3.42994106698981,5.166743163348214,TH,LH,LH,0
1019171907102090668,C57BL6J-638850.37,2009,0.526466434427852,5.99318320656446,4.836574660000038,6.6000000000000005,6.028480546517853,4.682606103476861,6.6000000000000005,179,7.383995916165832,3.1808919699374587,6.202007897893637,TH,LH,LH,0
1019171907102100373,C57BL6J-638850.37,4852,0.541723191116984,5.93565139202367,4.574084086610348,6.6000000000000005,5.993335412682782,4.458073939893732,6.6000000000000005,179,7.409463974143291,2.922022856263687,6.1743224533158605,TH,LH,LH,0
1019171907102090526,C57BL6J-638850.37,4852,0.514361846065723,5.953213428025384,4.741449543121986,6.6000000000000005,5.999011973865424,4.612309159664973,6.6000000000000005,179,7.391146430378947,3.101278519424364,6.170271864879364,TH,LH,LH,0
1019171907102310097-1,C57BL6J-638850.37,4858,0.557874744018434,6.077946258117828,4.949503705581911,6.6000000000000005,6.094248304331562,4.791007652098311,6.6000000000000005,179,7.3735612943303055,3.3042347682887585,6.273083158464142,TH,LH,LH,2
1019171907102090638,C57BL6J-638850.37,4858,0.568276310217612,5.809535107413555,4.970691563238152,6.6000000000000005,5.791570211031325,4.829583997618612,6.6000000000000005,179,7.361952723779784,3.332618166533027,5.975932914029912,TH,LH,LH,0
1019171907102090688,C57BL6J-638850.37,4858,0.539239218872248,5.987339522373298,4.855498200010145,6.6000000000000005,6.009063092000178,4.716732161848761,6.6000000000000005,179,7.379695331894996,3.2186761141853832,6.186192578496316,TH,LH,LH,0
1019171907101860420-1,C57BL6J-638850.37,24467,0.550840218221112,5.00853369913565,4.8586876633694684,6.6000000000000005,5.049825256678084,4.734760105401473,6.6000000000000005,179,7.350947540734451,3.2178209711428747,5.204350680242264,TH,LH,LH,1
1019171907102090626,C57BL6J-638850.37,4647,0.520190540678619,5.809615806819348,4.956478150334672,6.6000000000000005,5.794496832503007,4.823701805980996,6.6000000000000005,179,7.361771893286001,3.3326649464965388,5.9699297704581005,TH,LH,LH,0
1019171906101990138,C57BL6J-638850.42,5044,0.583785996468333,5.216366518874855,4.62863856420635,7.6,4.971136353421337,4.963391163710042,7.6,179,6.421041877965207,3.4407621699028,5.1332027479164655,TH,LH,LH,0
1019171907102040441,C57BL6J-638850.40,5044,0.609822146813797,4.994486125914856,4.94299272700574,7.2,4.981147417293045,4.953650432972078,7.2,179,6.783348101230797,3.441566029305131,5.143916374939299,TH,LH,LH,3
1017092617101570608,C57BL6J-638850.38,5057,0.759342157308957,6.105459803827285,4.493691236082752,6.800000000000001,6.204254084862836,4.534184546544279,6.800000000000001,179,7.225716788045538,3.0098008659672466,6.385469334513492,TH,LH,LH,2
1019171906102190777,C57BL6J-638850.42,5054,0.532123739549638,5.974737475317101,4.592800497904901,7.6,5.890984527937759,4.935946134898166,7.6,179,6.449977243864712,3.428093126033076,6.074676215213756,TH,LH,LH,2
1019171906101990134,C57BL6J-638850.42,5054,0.585960646092009,5.232121399954866,4.553265433882535,7.6,5.008755006860183,4.864717560790383,7.6,179,6.432874794767298,3.3331389926278163,5.164075716236377,TH,LH,LH,0
1019171907101960551,C57BL6J-638850.43,5049,0.687603134997154,5.813009880699775,4.949374101541395,7.800000000000001,5.8221114024665,4.9686339342606605,7.800000000000001,179,6.264111908466592,3.455832999483503,6.006141096555455,TH,LH,LH,0
1017092617101570613,C57BL6J-638850.38,5057,0.703423230211439,6.10228218720031,4.506991539352303,6.800000000000001,6.211984715623621,4.539119105021831,6.800000000000001,179,7.226126881833659,3.0101722391587407,6.400716333532903,TH,LH,LH,2
1019171907101860091,C57BL6J-638850.37,5057,0.55582064159634,4.7341292738676,4.835877606026281,6.6000000000000005,4.918111519475819,4.693006311795285,6.6000000000000005,179,7.352111757719208,3.1673028536710364,5.069360013543039,TH,LH,LH,1
1019171906102000163,C57BL6J-638850.42,2911,0.601306352223574,5.26926020321555,4.4285421193521,7.6,5.105073475501985,4.7445672602126265,7.6,179,6.449516439551867,3.198301389355332,5.26460861973346,TH,LH,LH,0
1019171906102000320,C57BL6J-638850.42,2887,0.560317930865282,5.3236133256788944,4.459399435086906,7.6,5.163515391899589,4.776575081746912,7.6,179,6.447815883890565,3.233461432373702,5.328256186541392,TH,LH,LH,0
1019171907101861252,C57BL6J-638850.40,2911,0.536428887038036,5.192194388903339,4.6613998203963565,7.2,5.217661905855447,4.69236318214966,7.2,179,6.8191408823050885,3.15568501449476,5.374428027166207,TH,LH,LH,2
1019171907102040315-1,C57BL6J-638850.40,2898,0.611099172660261,5.003592788620714,4.665668049312775,7.2,5.048605703265808,4.697733208317333,7.2,179,6.81403167541997,3.157412992294488,5.206416835423063,TH,LH,LH,2
1019171906101990205,C57BL6J-638850.42,2898,0.607777002710801,5.285090250079295,4.557091608719437,7.6,5.05194623515224,4.891604324653589,7.6,179,6.431189924612556,3.363666805354228,5.212242611534689,TH,LH,LH,0
1017092617101780166-1,C57BL6J-638850.38,2901,0.665979812366753,4.976253687792403,4.807674695296532,6.800000000000001,5.167572411941471,4.5905950063072,6.800000000000001,179,7.190141536328577,3.052225257053215,5.32076705178213,TH,LH,LH,1
1019171906102190825,C57BL6J-638850.42,2898,0.68719221684965,6.013073370717909,4.528437355230115,7.6,5.919767390238016,4.853408264918589,7.6,179,6.459262210531376,3.341538549041952,6.091613921403443,TH,LH,LH,1
1019171907102040423-1,C57BL6J-638850.40,2901,0.61110897141058,4.958211333994134,4.759162861028917,7.2,4.995510076399941,4.781009565454058,7.2,179,6.802903366797191,3.250557955158246,5.149473945823924,TH,LH,LH,2
1019171906102190932,C57BL6J-638850.42,2898,0.601134102100264,6.081467280173045,4.513977844864384,7.6,5.97666905311725,4.820015617029815,7.6,179,6.464625100413631,3.305319998046617,6.1490193590631606,TH,LH,LH,0
1019171906101990130,C57BL6J-638850.42,2898,0.629845569266189,5.2075641360677,4.62469243853717,7.6,4.942722570738166,4.945348300403061,7.6,179,6.422422132435636,3.418823804203021,5.104357003770142,TH,LH,LH,0
1019171906102190776,C57BL6J-638850.42,2911,0.578654071155163,6.00025769285768,4.433071949258381,7.6,5.879368459751065,4.753103841907111,7.6,179,6.469586373825115,3.22760612508982,6.049311971794431,TH,LH,LH,1
1019171906102191001,C57BL6J-638850.42,2898,0.647407532722418,6.107302133399019,4.599345562031284,7.6,6.038829060305041,4.900561741288249,7.6,179,6.457132476963878,3.3972737712122645,6.211755946174864,TH,LH,LH,1
1019171906102191022,C57BL6J-638850.42,2898,0.639534133782526,6.128887501740999,4.591309737949669,7.6,6.0456702816708425,4.8856211988353975,7.6,179,6.459520946619264,3.378134027455109,6.226930505297758,TH,LH,LH,1
1019171906102000106,C57BL6J-638850.42,2898,0.55882505601243,5.209071440605828,4.506312117931322,7.6,5.033194033665658,4.8051697478321005,7.6,179,6.4408358282488205,3.2635100303227067,5.194444658546668,TH,LH,LH,0
1019171906101990252,C57BL6J-638850.42,2898,0.623090474605521,5.312676331489612,4.60194163324128,7.6,5.138027167003818,4.9599674176406765,7.6,179,6.425925009196772,3.44184708152952,5.3032293223771205,TH,LH,LH,0
1019171906102000197,C57BL6J-638850.42,2898,0.641151391320836,5.273569270288121,4.480411114165532,7.6,5.084659512457352,4.778866590843002,7.6,179,6.445456993104673,3.2337518577857454,5.248945880216138,TH,LH,LH,0
1019171906102380052,C57BL6J-638850.42,2898,0.62581310272228,6.139108384767146,4.630190017861216,7.6,6.076064204837079,4.918340853805313,7.6,179,6.4567961669363765,3.414743558869079,6.260700075493916,TH,LH,LH,1
1019171907102040587-1,C57BL6J-638850.40,2898,0.50788051695165,4.829958917427511,4.699102961013911,7.2,4.914887838333958,4.733334108315089,7.2,179,6.806326257860406,3.193735423897428,5.06961416542096,TH,LH,LH,2
1019171906102190901,C57BL6J-638850.42,2898,0.614374955909133,6.0631583947435095,4.493260354137023,7.6,5.951122950480388,4.802420441195184,7.6,179,6.466386657874412,3.282707134717575,6.130829797271728,TH,LH,LH,0
1019171906101990103,C57BL6J-638850.42,2898,0.501342222061947,5.205328439603923,4.5281292696575886,7.6,5.01830107535682,4.825469727717483,7.6,179,6.437682540511189,3.2888252354138885,5.1745971846127645,TH,LH,LH,0
1019171906101990296,C57BL6J-638850.42,2898,0.539709959767746,5.359968590364854,4.55665734027759,7.6,5.213371241075307,4.908768791769997,7.6,179,6.434377554932901,3.381678682784268,5.383042939909839,TH,LH,LH,0
1019171906102190811,C57BL6J-638850.42,2898,0.651621356392695,6.01238390813201,4.489761339487188,7.6,5.909248901969966,4.806919848037621,7.6,179,6.46442887115652,3.288574945096878,6.084449743469532,TH,LH,LH,1
1019171906102190982,C57BL6J-638850.42,2898,0.510113114682933,6.117715608674746,4.510911006334739,7.6,5.998040604185164,4.816738830158815,7.6,179,6.465887978812292,3.300756519398443,6.176247752337031,TH,LH,LH,0
1017092617101800385,C57BL6J-638850.38,2898,0.502939843451278,5.959686505456694,4.788981443754949,6.800000000000001,6.152198608883533,4.894654987860164,6.800000000000001,179,7.183419735854302,3.412996922300183,6.339040022919015,TH,LH,LH,2
1019171906102380056,C57BL6J-638850.42,2898,0.594831661080364,6.180460074953831,4.457552277096863,7.6,6.034063899025622,4.768698157314675,7.6,179,6.472960248584947,3.2433123887819297,6.218486244381325,TH,LH,LH,0
1019171906102000100,C57BL6J-638850.42,2898,0.60782916626463,5.208708067838463,4.494309848665083,7.6,5.0411288292368095,4.793084711701251,7.6,179,6.442342383554717,3.250967939910939,5.202395040993342,TH,LH,LH,0
1019171906102190858,C57BL6J-638850.42,2898,0.707107568414807,6.027489896730488,4.550130882136809,7.6,5.9304178784095205,4.8810173458240405,7.6,179,6.456706633695952,3.372002035398241,6.109897714913967,TH,LH,LH,1
1019171907101960595,C57BL6J-638850.43,2898,0.643483623790101,5.825201013984437,4.934315650695194,7.800000000000001,5.828809588963636,4.9606366045569485,7.800000000000001,179,6.264034539012236,3.45423141270867,5.99796227070692,TH,LH,LH,0
1019171906102190958,C57BL6J-638850.42,2898,0.628995715769475,6.084084747429056,4.557022147543646,7.6,5.996357839113086,4.860216518324624,7.6,179,6.460612871717172,3.350938943454118,6.170103607362279,TH,LH,LH,1
1019171906102000094,C57BL6J-638850.42,2898,0.580301800366096,5.218008038535496,4.445044346601983,7.6,5.073164060954727,4.748494889789741,7.6,179,6.448752349376701,3.198128725122351,5.237995820765453,TH,LH,LH,0
1019171906102000128,C57BL6J-638850.42,2898,0.556678900724095,5.2291788557651655,4.485449299324259,7.6,5.058663878996356,4.78334920921134,7.6,179,6.443474917011736,3.2428191219685507,5.212787920976441,TH,LH,LH,0
1019171906102190784,C57BL6J-638850.42,2898,0.67342825966605,5.987380234818239,4.512579159150706,7.6,5.877235415017854,4.851245774453126,7.6,179,6.458371192998036,3.337852622233579,6.0485429188441175,TH,LH,LH,1
1019171906102190909,C57BL6J-638850.42,2898,0.682458283824886,6.055373988227647,4.564825728329174,7.6,5.970871584370055,4.881838268508592,7.6,179,6.457823208131349,3.373057945895684,6.151572692904625,TH,LH,LH,1
1019171906102190947,C57BL6J-638850.42,2898,0.605408456716421,6.097590677688264,4.478346293794562,7.6,5.973841242085355,4.7883094722504485,7.6,179,6.469049272469217,3.264069878350312,6.157062835460654,TH,LH,LH,0
1019171906101990170,C57BL6J-638850.42,2898,0.598976196274693,5.261037297015339,4.531739980780673,7.6,5.048566469687266,4.830635798090507,7.6,179,6.437695415724184,3.2961522656233844,5.200357467889961,TH,LH,LH,0
1019171907101960665,C57BL6J-638850.43,2898,0.665398029186153,5.848951496968526,4.914188464031067,7.800000000000001,5.859784111454591,4.946589717841696,7.800000000000001,179,6.266637621087024,3.439160724309878,6.034503673663901,TH,LH,LH,0
1019171906102380022,C57BL6J-638850.42,2898,0.540824899369356,6.136839969770686,4.527786256602139,7.6,6.023162262053066,4.823745009800862,7.6,179,6.465978955195005,3.30785677913348,6.203884379683471,TH,LH,LH,0
1019171906102191033,C57BL6J-638850.42,2898,0.545071434073532,6.152729490298225,4.50901069989829,7.6,6.02913431365203,4.806325548503611,7.6,179,6.467805441781368,3.2905759403062325,6.206341135110717,TH,LH,LH,0
1019171906102190890,C57BL6J-638850.42,2898,0.569828175436221,6.032103900975005,4.6008662333665615,7.6,5.959235672950128,4.925652268471482,7.6,179,6.452241471576055,3.423405492007692,6.1355671197516815,TH,LH,LH,1
1019171907101680356-1,C57BL6J-638850.40,2898,0.585589254324958,5.921017845085983,4.5108440170804425,7.2,5.904140458465049,4.58350730137231,7.2,179,6.850847323015719,3.047115034186338,6.078732189232263,TH,LH,LH,1
1019171906101990129,C57BL6J-638850.42,2898,0.591421447064085,5.229196151886971,4.524821926244877,7.6,5.028975486030737,4.825258946502186,7.6,179,6.4379330458270365,3.2892490125214,5.184592805742912,TH,LH,LH,0
1019171906102190804,C57BL6J-638850.42,2898,0.658284174509851,6.00810919708427,4.476591668083332,7.6,5.894394900766883,4.80363093624903,7.6,179,6.464608103045405,3.282867143964108,6.070828310709594,TH,LH,LH,1
1017092617101560857,C57BL6J-638850.38,2898,0.556540861929887,5.680915050646561,4.565995800087841,6.800000000000001,5.856029588878226,4.583122762141628,6.800000000000001,179,7.210290061338049,3.0582484501658587,6.027654857614098,TH,LH,LH,0
1019171907102040335-1,C57BL6J-638850.40,2898,0.622739822982835,5.042613702106364,4.869738485928765,7.2,5.071213920093271,4.875901016100717,7.2,179,6.794981790870448,3.3539505131746568,5.237175645925456,TH,LH,LH,1
1019171906102000138,C57BL6J-638850.42,2898,0.540315399884463,5.2501671767662845,4.447120097030879,7.6,5.093015003428171,4.752911945394568,7.6,179,6.44821800316036,3.2076726001912106,5.252808296612463,TH,LH,LH,0
1019171906102190895,C57BL6J-638850.42,2898,0.56047907955261,6.030344513345721,4.639898694496737,7.6,5.979287007503316,4.9428088276048046,7.6,179,6.450735780373825,3.4433635023663,6.153281912832955,TH,LH,LH,1
1019171907102040271-1,C57BL6J-638850.40,2898,0.624023820337192,5.093053013530208,4.894157740674966,7.2,5.12026317357286,4.896718304918606,7.2,179,6.794171753530234,3.37700192090223,5.289277574755031,TH,LH,LH,3
1019171906102190907,C57BL6J-638850.42,2898,0.620149881005663,6.064610214753095,4.513520425086702,7.6,5.959432314524699,4.825828500123152,7.6,179,6.463606948569259,3.3111749668945154,6.1345993984445935,TH,LH,LH,0
1019171906101990311,C57BL6J-638850.42,2898,0.625079701429821,5.377119278236833,4.555263123079609,7.6,5.248863269269438,4.915213698731168,7.6,179,6.433780771218633,3.3954050519708963,5.410174138232025,TH,LH,LH,1
1019171907102040614-2,C57BL6J-638850.40,2898,0.558026367285132,4.837414855961628,4.810368731629477,7.2,4.882262171738264,4.792356525028327,7.2,179,6.798758247258351,3.25932850380422,5.03866764675392,TH,LH,LH,2
1019171906102000124,C57BL6J-638850.42,2898,0.581786535296409,5.234392954509372,4.459692704226741,7.6,5.079717822686482,4.759647879454749,7.6,179,6.446883251734667,3.21693614231908,5.23936538253033,TH,LH,LH,0
1019171906102190984,C57BL6J-638850.42,2898,0.596400325474896,6.13216105475321,4.44512404186103,7.6,5.988496355536373,4.760333453234382,7.6,179,6.471715216527928,3.2383326848038383,6.158865410467041,TH,LH,LH,0
1019171907101860785,C57BL6J-638850.37,4837,0.588909407828323,5.2144239741010585,4.963300089377504,6.6000000000000005,5.230344713311402,4.825100097405689,6.6000000000000005,179,7.346476580077477,3.318352750846595,5.399648582827667,TH,LH,LH,1
1019171907101860424-1,C57BL6J-638850.37,4840,0.586145716826911,5.06754659124521,4.812466314470925,6.6000000000000005,5.103082402100305,4.693948203149165,6.6000000000000005,179,7.357537253089879,3.1702474113756183,5.264274149043083,TH,LH,LH,1
1019171907101860794,C57BL6J-638850.37,4840,0.66977252030672,5.247488308926526,4.941600635962539,6.6000000000000005,5.269357543217856,4.799813410608063,6.6000000000000005,179,7.349829146535935,3.295511457296961,5.434844695972374,TH,LH,LH,1
1019171907102080167,C57BL6J-638850.37,4840,0.653274043340503,5.267060597068367,5.108760697063603,6.6000000000000005,5.228623751326617,4.892310964828745,6.6000000000000005,179,7.337941186462684,3.398891334928415,5.387418693018954,TH,LH,LH,0
1019171907102090518,C57BL6J-638850.37,4840,0.584465547743987,5.837124443174214,4.84014465858541,6.6000000000000005,5.828855334847937,4.727615971827786,6.6000000000000005,179,7.373524351660526,3.2266024615492985,6.003459435926961,TH,LH,LH,0
1019171907102090611,C57BL6J-638850.37,4840,0.572873200710947,5.931663591919217,4.838529138792573,6.6000000000000005,5.960700694099879,4.712413046409601,6.6000000000000005,179,7.379144277913316,3.2109968190006755,6.140880273524522,TH,LH,LH,0
1019171907102090798,C57BL6J-638850.37,4840,0.688973202470601,5.875526656340961,5.045071589025294,6.6000000000000005,5.879834064143084,4.903074175000172,6.6000000000000005,179,7.354700589143054,3.426026892310041,6.051895143367804,TH,LH,LH,0
1019171907101860331,C57BL6J-638850.37,24473,0.599811874242694,5.081341366901842,4.726153626680141,6.6000000000000005,5.129686874768793,4.602623683262509,6.6000000000000005,179,7.368156046073233,3.0708684003671785,5.282318974319602,TH,LH,LH,1
1019171907102090651,C57BL6J-638850.37,4840,0.606123044951724,5.813384353384427,4.984569583346193,6.6000000000000005,5.8054979954078405,4.844279085441384,6.6000000000000005,179,7.359707805177204,3.356187859611864,5.98096563177422,TH,LH,LH,0
1019171907102090664,C57BL6J-638850.37,4840,0.583113934085894,5.848156313408998,4.959907041877784,6.6000000000000005,5.838570004361436,4.8486626652849605,6.6000000000000005,179,7.360081858836768,3.362673197492368,6.016125784799471,TH,LH,LH,0
1019171907102090750,C57BL6J-638850.37,4840,0.63691838335833,5.881529546075996,5.001724740128297,6.6000000000000005,5.884763909030823,4.88946693111287,6.6000000000000005,179,7.3572633627130815,3.405561594106306,6.068417465957518,TH,LH,LH,0
1019171907102090545,C57BL6J-638850.37,4840,0.577523445465985,5.787586359186582,4.904259379837008,6.6000000000000005,5.7636271511438535,4.773821027254014,6.6000000000000005,179,7.366672568802975,3.2754020270513373,5.938846500206672,TH,LH,LH,0
1019171907102090624,C57BL6J-638850.37,4840,0.677427279056198,5.86276220146044,4.910914126953542,6.6000000000000005,5.855440536611062,4.808913335761736,6.6000000000000005,179,7.3654930297329075,3.315215093418491,6.036308967806771,TH,LH,LH,0
1017092617101780408-1,C57BL6J-638850.38,2900,0.721690229364722,4.9937433135753375,4.911921680342855,6.800000000000001,5.144347169657826,4.756794479824244,6.800000000000001,179,7.171246529240186,3.234804788634234,5.308548749648362,TH,LH,LH,1
1017092617101800196-1,C57BL6J-638850.38,2907,0.520004466054724,5.656770908607063,4.7331023200641305,6.800000000000001,5.790404786100208,4.761817610136214,6.800000000000001,179,7.188293213752082,3.257409368801761,5.967120677436077,TH,LH,LH,0
1017092617101780218,C57BL6J-638850.38,2900,0.540182338665281,4.841954266702562,4.85174370993141,6.800000000000001,4.989668464274777,4.707877644440904,6.800000000000001,179,7.172012115273076,3.1801843479528875,5.145792442488213,TH,LH,LH,2
1019171907101690447-2,C57BL6J-638850.40,2900,0.646570210427622,5.858924303119544,4.791355122311114,7.2,5.88252104842704,4.817921608351624,7.2,179,6.824151730046954,3.306232912329988,6.065473282996866,TH,LH,LH,1
1017092617101780534-1,C57BL6J-638850.38,2902,0.682584592123096,4.918611182277768,5.005367959550113,6.800000000000001,5.044415112106558,4.895638854493928,6.800000000000001,179,7.152549974052653,3.389559417541982,5.206886812033118,TH,LH,LH,1
1017092617101790356-1,C57BL6J-638850.38,2900,0.61066705030332,5.550650113907637,4.752797032635385,6.800000000000001,5.742999553753098,4.7232020705972255,6.800000000000001,179,7.1914030349742,3.212288976244052,5.917039756055027,TH,LH,LH,0
1019171907102040493-2,C57BL6J-638850.40,2900,0.599487180757977,4.931662334792618,4.845069941994404,7.2,4.925112175288569,4.870237745172055,7.2,179,6.790739815893696,3.349759778575721,5.07825528659581,TH,LH,LH,2
1017092617101780397-1,C57BL6J-638850.38,2900,0.542852632742275,4.842568298248839,4.936194217277499,6.800000000000001,4.9849560837448825,4.791580257288699,6.800000000000001,179,7.162363037512744,3.2736433401979985,5.140320960870059,TH,LH,LH,1
1017092617101780407,C57BL6J-638850.38,2900,0.693354427256831,5.042133164247691,4.904597461095081,6.800000000000001,5.258613943193987,4.69970306635069,6.800000000000001,179,7.180591989188351,3.175913406000408,5.423186229321295,TH,LH,LH,1
1019171907102040462-1,C57BL6J-638850.40,2900,0.535983176225038,4.943759149763222,4.811111083393157,7.2,4.951038529019039,4.83652273446218,7.2,179,6.796238196197103,3.3061873180856725,5.114844174037994,TH,LH,LH,2
1019171907101861242,C57BL6J-638850.40,2902,0.612256007503002,5.199613862214652,4.680491786845588,7.2,5.233605483773963,4.709293123751186,7.2,179,6.818572032240731,3.169282014106109,5.402053021518063,TH,LH,LH,2
1017092617101780416-1,C57BL6J-638850.38,2900,0.679410148303735,5.028548525171919,4.914192181353664,6.800000000000001,5.203476353801873,4.745807693494881,6.800000000000001,179,7.174126067341668,3.223833029693221,5.36866815465245,TH,LH,LH,1
1017092617101780539,C57BL6J-638850.38,2900,0.655767082884995,5.085750816019461,4.975499492586481,6.800000000000001,5.251432645382818,4.85635882417182,6.800000000000001,179,7.16312015579401,3.347530969103792,5.4215277020853,TH,LH,LH,1
1017092617101780076-1,C57BL6J-638850.38,2900,0.55927557818483,4.943162503156425,4.779778527932387,6.800000000000001,5.127246598469196,4.56593350447058,6.800000000000001,179,7.192161019035746,3.0220092173668567,5.285081308166132,TH,LH,LH,1
1017092617101780484-1,C57BL6J-638850.38,2900,0.681126885933671,5.0202595297877926,4.958342750461799,6.800000000000001,5.183782385690413,4.821509387453655,6.800000000000001,179,7.164504874649204,3.311691070329001,5.344766474381463,TH,LH,LH,1
1017092617101780485,C57BL6J-638850.38,2900,0.599860451160273,5.046686508821832,4.950751138195297,6.800000000000001,5.204136888941598,4.819361824465012,6.800000000000001,179,7.166038458688888,3.304782567049797,5.373123274153793,TH,LH,LH,1
